Symbol,Name,SumWeights,DiffEntries,DiffValue
000651,Gree Electric Appliances Inc of Zhuhai,0.09819999800000001,-22,0.0
600887,Inner Mongolia Yili Industrial Group Co Ltd,0.09809999999999999,-21,0.0
SBRA,Sabra Health Care REIT Inc,0.098,-21,0.0
AKZA,Akzo Nobel NV,0.097999997,-21,0.0
ARKF,ARK Fintech Innovation ETF,0.09770001,-21,0.0
ITRI,Itron Inc,0.0977,-21,0.0
FNX,First Trust Mid Cap Core AlphaD,0.09729999,-21,0.0
PBR.SA,Petroleo Brasileiro SA Petrobras ADR,0.0972,-21,0.0
K,Kellogg Co,0.09709999999999999,-20,0.0
LDOS,Leidos Holdings Inc,0.09689999799999999,-20,0.0
BLNK,Blink Charging Co,0.09689999,-20,0.0
TME,Tencent Music Entertainment Group ADR,0.096699998,-19,0.0
SEE,Sealed Air Corp,0.09650000079999999,-20,0.0
PENN,Penn National Gaming Inc,0.09649999999999999,-21,0.0
TER,Teradyne Inc,0.0964,-21,0.0
ARW,Arrow Electronics Inc,0.0963999991,-21,0.0
ARKG,ARK Genomic Revolution ETF,0.096,-21,0.0
OLN,Olin Corp,0.095999999,-21,0.0
CWR.L,Ceres Power Holdings PLC,0.095999997,-21,0.0
RYN,Rayonier Inc,0.0959999938,-21,0.0
FXY,Invesco CurrencyShares Japanese,0.0958,-21,0.0
TPX,Tempur Sealy International Inc,0.09570000000000001,-21,0.0
STAG,Stag Industrial Inc,0.09570000000000001,-21,0.0
VIOV,Vanguard S&P Small-Cap 600 Valu,0.095699996,-21,0.0
LUCK,Lucky Cement Ltd,0.0955,-21,0.0
DPH.L,Dechra Pharmaceuticals PLC,0.09530000450000001,-22,0.0
LPX,Louisiana-Pacific Corp,0.0952000003,-23,0.0
NCM.AX,Newcrest Mining Ltd,0.095100004,-23,0.0
FICO,Fair Isaac Corp,0.0951000011,-23,0.0
HCLTECH.BO,HCL Technologies Ltd Shs Dematerialised,0.09489999899999998,-23,0.0
SNV,Synovus Financial Corp,0.0947999972,-23,0.0
CEZ,CEZ a.s,0.094700003,-23,0.0
CAG,Conagra Brands Inc,0.0946999985,-23,0.0
ALLYPA,GMAC Capital Trust I Pfd Secs 2011-15.2.40 Gtd Series 2,0.094600002,-23,0.0
AVY,Avery Dennison Corp,0.09459999799999999,-23,0.0
MMU,Western Asset Managed Muni,0.0945,-23,0.0
UVV,Universal Corp,0.09449999799999999,-22,0.0
SSLY,Syntax Stratified SmallCap ETF,0.094499996,-22,0.0
PCTY,Paylocity Holding Corp,0.09439999900000001,-21,0.0
VDE,Vanguard Energy ETF,0.094299998,-22,0.0
DOX,Amdocs Ltd,0.0942,-23,0.0
AMH,American Homes 4 Rent Class A,0.0942,-23,0.0
MAIN,Main Street Capital Corp,0.0941,-23,0.0
MET,MetLife Inc,0.0941,-23,0.0
PGF,Invesco Financial Preferred ETF,0.0941,-23,0.0
600309,Wanhua Chemical Group Co Ltd,0.09409999699999999,-23,0.0
SUI,Sun Communities Inc,0.093999997,-24,0.0
CVNA,Carvana Co Class A,0.093800001,-25,0.0
NDAQ,Nasdaq Inc,0.0937,-24,0.0
RTYU21,E-mini Russell 2000 Index Future Sept 21,0.093600005,-24,0.0
BPMP,BP Midstream Partners LP,0.0936,-24,0.0
VHM,Vinhomes JSC,0.09359999899999999,-24,0.0
TRNFP,Transneft PJSC Participating Preferred,0.09340000600000001,-24,0.0
BXMT,Blackstone Mortgage Trust Inc A,0.09340000000000001,-24,0.0
NZF,Nuveen Municipal Credit Income,0.0933,-24,0.0
CCEP.L,Coca-Cola Europacific Partners PLC,0.093299998,-24,0.0
YMH21,E-mini Dow $5 Future Mar 21,0.093,-24,0.0
CTT,CatchMark Timber Trust Inc Class A,0.0929,-25,0.0
CSGP,CoStar Group Inc,0.092899999,-25,0.0
01088,China Shenhua Energy Co Ltd Class H,0.0925,-25,0.0
IPG,The Interpublic Group of Companies Inc,0.0924999993,-25,0.0
SK3.IR,Smurfit Kappa Group PLC,0.092499998,-25,0.0
RNG,RingCentral Inc Class A,0.0924,-25,0.0
OLED,Universal Display Corp,0.092300002,-25,0.0
SMSN.KS,Samsung Electronics Co Ltd GDR,0.092099998,-25,0.0
BCE.TO,BCE Inc,0.092000001,-25,0.0
BIMAS,Bim Birlesik Magazalar AS,0.092,-25,0.0
WDFC,WD-40 Co,0.0916,-25,0.0
OMI,Owens & Minor Inc,0.0915,-25,0.0
INFXX,Franklin IFT Money Market,0.091499999,-25,0.0
SIG,Signet Jewelers Ltd,0.09130000070000001,-26,0.0
FAF,First American Financial Corp,0.0912,-26,0.0
KBC,KBC Group SA/NV,0.0911,-27,0.0
BURL,Burlington Stores Inc,0.09080000079999999,-26,0.0
603799,Zhejiang Huayou Cobalt Co Ltd,0.0907,-26,0.0
00027.HK,Galaxy Entertainment Group Ltd,0.090699998,-26,0.0
HSKA,Heska Corp,0.090100003,-25,0.0
CQP,Cheniere Energy Partners LP,0.0901,-25,0.0
IGIB,iShares 5-10 Year Investment Gr,0.09,-25,0.0
FISV,Fiserv Inc,0.08979999999999999,-25,0.0
WRK,WestRock Co A,0.089599997,-25,0.0
00291,China Resources Beer (Holdings) Co Ltd,0.089499995,-25,0.0
BSCL,Invesco BulletShares 2021 Corpo,0.089499995,-25,0.0
ALI,Ayala Land Inc,0.089499995,-25,0.0
PKX.KS,POSCO ADR,0.089400001,-25,0.0
AMED,Amedisys Inc,0.08939999700000001,-25,0.0
CPZ,Calamos L/S Equity & Dynamic Inc Trust,0.08939999,-25,0.0
PAWZ,ProShares Pet Care ETF,0.0892,-25,0.0
AENA.BC,Aena SME SA,0.089,-24,0.0
ONLN,ProShares Online Retail ETF,0.088999994,-24,0.0
WIT.BO,Wipro Ltd ADR,0.088900001,-24,0.0
SOF,Sofina SA,0.08890000029999999,-24,0.0
SPSB,SPDR Portfolio Short Term Corpo,0.088800001,-24,0.0
MTNN,MTN Nigeria Communications PLC Ordinary Shares,0.08879999999999999,-24,0.0
SCC-R,Siam Cement PCL Units Non-Voting Depository Receipt,0.0887,-24,0.0
DIVISLAB.B,Divi's Laboratories Ltd,0.0887,-24,0.0
BMI,Badger Meter Inc,0.088599998,-25,0.0
CHWY,Chewy Inc,0.0885,-25,0.0
MRW.L,Morrison (Wm) Supermarkets PLC,0.0884999996,-25,0.0
GEB,Grupo Energia Bogota SA ESP,0.088499997,-25,0.0
VTV,Vanguard Value ETF,0.08829999799999999,-25,0.0
FLL,Full House Resorts Inc,0.088200002,-25,0.0
DWX,SPDR S&P International Dividend,0.088199995,-25,0.0
TRUP,Trupanion Inc,0.08799999750000001,-25,0.0
RHI,Robert Half International Inc,0.087900002,-25,0.0
6954,Fanuc Corp,0.0879,-25,0.0
RICK,RCI Hospitality Holdings Inc,0.087800002,-25,0.0
NUTRESA,Grupo Nutresa SA,0.087799996,-25,0.0
IVN.TO,Ivanhoe Mines Ltd A,0.08750000299999999,-25,0.0
EW,Edwards Lifesciences Corp,0.0875,-25,0.0
MAV,Pioneer Muni High Inc Adv,0.0875,-25,0.0
TAEE11.SA,Transmissora Alianca de Energia Eletrica SA Unit,0.08740000099999999,-25,0.0
CLX,Clorox Co,0.0873999995,-25,0.0
AEM.TO,Agnico Eagle Mines Ltd,0.087199998,-25,0.0
AAL.L,Anglo American PLC,0.0871,-25,0.0
EFG,iShares MSCI EAFE Growth ETF,0.0871,-25,0.0
POTX,Global X Cannabis ETF,0.087,-25,0.0
SEV.PA,Suez SA,0.086900003,-25,0.0
FOXA,Fox Corp Class A,0.08689999649999999,-25,0.0
GGAL,Grupo Financiero Galicia SA ADR,0.0867,-24,0.0
ERII,Energy Recovery Inc,0.0865,-24,0.0
CBSH,Commerce Bancshares Inc,0.086400004,-24,0.0
NQH21,E-mini Nasdaq 100 Future Mar 21,0.0864,-24,0.0
RH,RH,0.08629999999999999,-24,0.0
AMBA.TW,Ambarella Inc,0.08620000000000001,-24,0.0
MNDI.L,Mondi PLC,0.0862,-24,0.0
CNC,Centene Corp,0.0861999993,-24,0.0
BFAM,Bright Horizons Family Solutions Inc,0.0861,-24,0.0
FNDE,Schwab Fundamental Emerging Mar,0.0861,-24,0.0
YPF,YPF SA ADR,0.0859,-25,0.0
ATO,Atmos Energy Corp,0.0859,-25,0.0
SDAZ5,S&P 500 Annual Dividend Index Dec25,0.08579999999999999,-25,0.0
PNW,Pinnacle West Capital Corp,0.085699998,-26,0.0
LBRDK,Liberty Broadband Corp C,0.08569999780000001,-26,0.0
TLEVISACPO,Grupo Televisa SAB,0.0856,-26,0.0
PWR,Quanta Services Inc,0.0854999996,-26,0.0
CSNA3.SA,Companhia Siderurgica Nacional,0.08510000000000001,-26,0.0
SDAZ4,S&P 500 Annual Dividend Index Dec24,0.08510000000000001,-26,0.0
TIPX,SPDR Bloomberg Barclays 1-10 Ye,0.0851,-26,0.0
BXMX,Nuveen S&P 500 Buy-Write Income,0.085099999,-26,0.0
LVMUY.PA,LVMH Moet Hennessy Louis Vuitton SE ADR,0.085000001,-26,0.0
FFC,Flah&Crum Pref Securities Income,0.08499999999999999,-26,0.0
PDN.AX,Paladin Energy Ltd,0.084999999,-26,0.0
APPN,Appian Corp A,0.08490000169999999,-26,0.0
CDNA,CareDx Inc,0.0849,-26,0.0
FEYE,FireEye Inc,0.0847,-28,0.0
UMI,USCF Midstream Energy Income Fu,0.08460000000000001,-28,0.0
AGR,Avangrid Inc,0.0842,-28,0.0
TCS,TCS Group Holding PLC GDR Repr Class -A- Reg-S,0.0842,-28,0.0
IPO,Renaissance IPO ETF,0.0841,-27,0.0
096770.KS,SK Innovation Co Ltd,0.08380000000000001,-27,0.0
531642.BO,Marico Ltd,0.08380000000000001,-27,0.0
DJUN,FT Cboe Vest U.S. Equity Deep B,0.0838,-27,0.0
PAPR,Innovator U.S. Equity Power Buf,0.0838,-27,0.0
SSPK,Silver Spike Acquisition Corp Ordinary Shares Class A,0.0838,-27,0.0
DAPR,FT Cboe Vest U.S. Equity Deep B,0.0837,-27,0.0
PMAY,Innovator U.S. Equity Power Buf,0.0837,-27,0.0
00392,Beijing Enterprises Holdings Ltd,0.0837,-27,0.0
8802,Mitsubishi Estate Co Ltd,0.08360000000000001,-27,0.0
ORCC,Owl Rock Capital Corp Ordinary Shares,0.0836,-27,0.0
DMAR,FT Cboe Vest U.S. Equity Deep B,0.0836,-27,0.0
DMAY,FT Cboe Vest U.S. Equity Deep B,0.0836,-27,0.0
PMAR,Innovator U.S. Equity Power Buf,0.0836,-27,0.0
UU..L,United Utilities Group PLC,0.08359999900000001,-27,0.0
DFEB,FT Cboe Vest U.S. Equity Deep B,0.083500005,-27,0.0
DJAN,FT Cboe Vest U.S. Equity Deep B,0.083500005,-27,0.0
PJAN,Innovator U.S. Equity Power Buf,0.083500005,-27,0.0
PFEB,Innovator U.S. Equity Power Buf,0.083500005,-27,0.0
DOCT,FT Cboe Vest U.S. Equity Deep B,0.0834,-27,0.0
PSEP,Innovator U.S. Equity Power Buf,0.0834,-27,0.0
PDEC,Innovator U.S. Equity Power Buf,0.0834,-27,0.0
AGRO.SA,Adecoagro SA,0.0833,-27,0.0
DDEC,FT Cboe Vest U.S. Equity Deep B,0.0833,-27,0.0
SDAZ3,S&P 500 Annual Dividend Index Dec23,0.0833,-27,0.0
PJUN,Innovator U.S. Equity Power Buf,0.0832,-28,0.0
POCT,Innovator U.S. Equity Power Buf,0.0832,-28,0.0
PSON.L,Pearson PLC,0.0832,-28,0.0
DAUG,FT Cboe Vest U.S. Equity Deep B,0.083100006,-28,0.0
PNOV,Innovator U.S. Equity Power Buf,0.083100006,-28,0.0
CWT,California Water Service Group,0.083100006,-28,0.0
DNOV,FT Cboe Vest U.S. Equity Deep B,0.083000004,-28,0.0
TCEHY,Tencent Holdings Ltd ADR,0.083000004,-28,0.0
2609.TW,Yang Ming Marine Transport Corp,0.08299999999999999,-28,0.0
JNPR,Juniper Networks Inc,0.0828999995,-28,0.0
300142,Walvax Biotechnology Co Ltd,0.0828,-28,0.0
00268,Kingdee International Software Group Co Ltd,0.0828,-28,0.0
03988,Bank Of China Ltd Class H,0.082799995,-28,0.0
9020,East Japan Railway Co,0.082700002,-28,0.0
00836,China Resources Power Holdings Co Ltd,0.0827,-28,0.0
HTRB,Hartford Total Return Bond ETF,0.082600005,-28,0.0
NUS,Nu Skin Enterprises Inc Class A,0.0825,-28,0.0
SCHC,Schwab International Small-Cap ,0.0825,-28,0.0
LOGN,Logitech International SA,0.08249999599999999,-27,0.0
02007,Country Garden Holdings Co Ltd,0.08230000000000001,-27,0.0
JMAT.L,Johnson Matthey PLC,0.0822,-27,0.0
GPN,Global Payments Inc,0.082100002,-27,0.0
GSBD,Goldman Sachs BDC Inc,0.08200000299999999,-27,0.0
STRL,Sterling Construction Co Inc,0.0818,-27,0.0
DSKY,Detskymir PJSC,0.08140001,-26,0.0
WH,Wyndham Hotels & Resorts Inc Ordinary Shares,0.081400002,-26,0.0
SDAZ2,S&P 500 Annual Dividend Index Dec22,0.0814,-26,0.0
00788,China Tower Corp Ltd Ordinary Shares - Class H,0.08130000000000001,-26,0.0
DML.TO,Denison Mines Corp,0.08130000000000001,-26,0.0
SRPT,Sarepta Therapeutics Inc,0.081200002,-26,0.0
BHARTIARTL,Bharti Airtel Ltd,0.081199998,-26,0.0
JJSF,J&J Snack Foods Corp,0.081099997,-27,0.0
SVT.L,Severn Trent PLC,0.081000003,-27,0.0
01801,Innovent Biologics Inc,0.081,-27,0.0
MAC,Macerich Co,0.0809999988,-27,0.0
06186,China Feihe Ltd Ordinary Shares,0.08080000000000001,-27,0.0
603501,Will Semiconductor Co Ltd Shanghai,0.080699995,-28,0.0
OGZD,Gazprom PJSC ADR,0.080699995,-28,0.0
KINV B,Kinnevik AB B,0.0805000003,-28,0.0
SRU.UN.TO,SmartCentres Real Estate Investment Trust Trust Units Variable Voting,0.080400001,-28,0.0
SRG.MI,Snam SpA,0.0803000005,-28,0.0
LXFR.L,Luxfer Holdings PLC,0.08029999900000001,-28,0.0
IBN.BO,ICICI Bank Ltd ADR,0.0802,-28,0.0
SSA,Sistema PJSFC GDR,0.0802,-28,0.0
EREGL,Eregli Demir Ve Celik Fabrikalari TAS,0.0802,-28,0.0
XPO,XPO Logistics Inc,0.0801000006,-28,0.0
WFCPQ,Wells Fargo & Co Deposit Shs Repr 1/1000th 5.85 % Non-Cum Perp Pfd Shs -A-,0.080000002,-28,0.0
300014,EVE Energy Co Ltd,0.0799,-28,0.0
HTGC,Hercules Capital Inc,0.0797,-28,0.0
603288,Foshan Haitian Flavouring and Food Co Ltd Class A,0.0797,-28,0.0
STERV,Stora Enso Oyj Class R,0.079500001,-27,0.0
KREF,KKR Real Estate Finance Trust Inc,0.0795,-27,0.0
FWONK,Liberty Formula One Group C,0.0795,-27,0.0
CRDA.L,Croda International PLC,0.079399999,-26,0.0
ZENITH,Zenith Bank PLC,0.0793,-26,0.0
SJR.B.TO,Shaw Communications Inc Class B,0.07919999999999999,-25,0.0
GH,Guardant Health Inc,0.0791,-25,0.0
BV,BrightView Holdings Inc,0.0791,-25,0.0
507685.BO,Wipro Ltd,0.0791,-25,0.0
TITAN.BO,Titan Co Ltd,0.0791,-25,0.0
OPI,Office Properties Income Trust,0.0791,-25,0.0
FIGXX,FidelityÂ® Inv MM Fds Government I,0.0788999995,-25,0.0
PFDAVVNDA,Banco Davivienda SA Participating Preferred,0.0788,-25,0.0
EMD,Western Asset Emerg Mkts Debt,0.0788,-25,0.0
00175,Geely Automobile Holdings Ltd,0.0787,-25,0.0
PMT,PennyMac Mortgage Investment Trust,0.0787,-25,0.0
ZTO,ZTO Express (Cayman) Inc ADR,0.078600004,-25,0.0
DPZ,Domino's Pizza Inc,0.0785,-25,0.0
000568,Luzhou Laojiao Co Ltd,0.0785,-25,0.0
EXPO,Exponent Inc,0.078499999,-25,0.0
500825.BO,Britannia Industries Ltd,0.078200005,-24,0.0
WPC,W.P. Carey Inc,0.078200005,-24,0.0
AMS.TW,ams AG,0.07819999999999999,-24,0.0
SMLR,Semler Scientific Inc,0.0781,-24,0.0
TMDX,TransMedics Group Inc,0.078099999,-24,0.0
NYCB,New York Community Bancorp Inc,0.078099996,-24,0.0
TRV,The Travelers Companies Inc,0.078,-24,0.0
AMCX,AMC Networks Inc A,0.07799999999999999,-24,0.0
AMKR,Amkor Technology Inc,0.07799999999999999,-24,0.0
SEM,Select Medical Holdings Corp,0.077999999,-24,0.0
SIL.TO,SilverCrest Metals Inc,0.077900003,-24,0.0
000333,Midea Group Co Ltd Class A,0.077900002,-24,0.0
VOT,Vanguard Mid-Cap Growth ETF,0.077800006,-24,0.0
AMRS,Amyris Inc,0.07769999999999999,-24,0.0
BMRN,Biomarin Pharmaceutical Inc,0.07769999799999999,-24,0.0
GNL,Global Net Lease Inc,0.0776,-24,0.0
VRSN,VeriSign Inc,0.0773000003,-24,0.0
NHI,National Health Investors Inc,0.0773,-25,0.0
ATW,Attijariwafa Bank SA Registered Shares,0.077200001,-25,0.0
KSS,Kohl's Corp,0.077200001,-25,0.0
MDP,Meredith Corp,0.07719999799999999,-25,0.0
HXL,Hexcel Corp,0.077100002,-25,0.0
1925,Daiwa House Industry Co Ltd,0.0771000005,-25,0.0
VLUE,iShares MSCI USA Value Factor E,0.077,-25,0.0
NRG,NRG Energy Inc,0.0769,-25,0.0
ESPO,VanEck Video Gaming and eSports,0.076799996,-24,0.0
URW.PA,Unibail-Rodamco-Westfield,0.076600004,-24,0.0
MSGS,Madison Square Garden Sports Corp Class A,0.0766,-24,0.0
PHIA,Koninklijke Philips NV,0.076500002,-24,0.0
MXI,iShares Global Materials ETF,0.0765,-25,0.0
STAA,Staar Surgical Co,0.0764999998,-25,0.0
VIV.PA,Vivendi SA,0.076499997,-25,0.0
IAM,Maroc Telecom SA,0.0764,-24,0.0
CU1,Corn Sept21,0.0763,-24,0.0
ERJ.SA,Embraer SA ADR,0.07629999999999999,-24,0.0
VNM,VanEck Vietnam ETF,0.0762,-24,0.0
FUTR.L,Future PLC,0.076000004,-24,0.0
PBCT,People's United Financial Inc,0.076000001,-24,0.0
00960,Longfor Group Holdings Ltd,0.076,-24,0.0
CHPT,ChargePoint Holdings Inc Ordinary Shares - Class A,0.07580000099999999,-23,0.0
EAST.CA,Eastern Co SAE,0.0757,-23,0.0
INGR,Ingredion Inc,0.07569999999999999,-23,0.0
NMFC,New Mountain Finance Corp,0.07569999599999999,-23,0.0
AGO,Assured Guaranty Ltd,0.0755000011,-23,0.0
01044,Hengan International Group Co Ltd,0.075499999,-24,0.0
VALMT,Valmet Corp,0.0754,-24,0.0
HLMA.L,Halma PLC,0.0753,-24,0.0
PERI,Perion Network Ltd,0.0753,-24,0.0
CNXC,Concentrix Corp Ordinary Shares,0.075200001,-24,0.0
DSL,DoubleLine Income Solutions,0.075,-24,0.0
ANF,Abercrombie & Fitch Co Class A,0.0749999988,-23,0.0
ANDINA-B,Embotelladora Andina SA Participating Preferred,0.0749,-23,0.0
500096.BO,Dabur India Ltd Shs Dematerialised,0.0749,-23,0.0
VNLA,Janus Henderson Short Duration ,0.0748,-22,0.0
KNT.TO,K92 Mining Inc,0.0748,-22,0.0
HEP,Holly Energy Partners LP,0.074600001,-22,0.0
532424.BO,Godrej Consumer Products Ltd Shs Dematerialised,0.0746,-22,0.0
MANU.L,Manchester United PLC Class A,0.0746,-22,0.0
EVV,EV Limited Duration Income,0.074500004,-22,0.0
600111,China Northern Rare Earth (Group) High-Tech Co Ltd,0.074200004,-23,0.0
PZZA,Papa John's International Inc,0.0742,-23,0.0
09999,NetEase Inc Ordinary Shares,0.0741,-22,0.0
00914,Anhui Conch Cement Co Ltd Class H,0.074099995,-22,0.0
BACPL,Bank of America Corp 7 1/4 % Non-Cum Perp Conv Pfd Shs Series -L-,0.07390000000000001,-22,0.0
02628,China Life Insurance Co Ltd Class H,0.0736,-22,0.0
EFR,Energy Fuels Inc,0.0736,-22,0.0
TOL,Toll Brothers Inc,0.073500001,-23,0.0
GOAU4.SA,Metalurgica Gerdau SA Participating Preferred,0.07350000000000001,-23,0.0
NCLH,Norwegian Cruise Line Holdings Ltd,0.07350000000000001,-23,0.0
ALGN,Align Technology Inc,0.0735,-23,0.0
IQ,iQIYI Inc ADR,0.07349999800000001,-23,0.0
STMN,Straumann Holding AG,0.0731,-22,0.0
500124.BO,Dr Reddy's Laboratories Ltd,0.0731,-22,0.0
J,Jacobs Engineering Group Inc,0.0728,-23,0.0
9022,Central Japan Railway Co,0.0726,-23,0.0
300601,Shenzhen Kangtai Biological Products Co Ltd A,0.0725,-23,0.0
BLDG,Cambria Global Real Estate ETF,0.0725,-23,0.0
HEQ21,Lean Hog Future Aug 21,0.072400004,-23,0.0
532978.BO,Bajaj Finserv Ltd,0.072400002,-23,0.0
MOO,VanEck Agribusiness ETF,0.07239999999999999,-23,0.0
2914,Japan Tobacco Inc,0.072399999,-23,0.0
HQH,Tekla Healthcare Investors,0.0723,-23,0.0
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",0.0723,-23,0.0
ARCO.SA,Arcos Dorados Holdings Inc,0.072299998,-23,0.0
MNRL,Brigham Minerals Inc,0.072299998,-23,0.0
ICVT,iShares Convertible Bond ETF,0.072299997,-23,0.0
CPIN,PT Charoen Pokphand Indonesia Tbk,0.0721,-22,0.0
ALPHA,Alpha Services and Holdings SA,0.0721,-22,0.0
EPR,EPR Properties,0.0717,-22,0.0
PSK,SPDR ICE Preferred Securities E,0.0714,-22,0.0
RTYH21,E-mini Russell 2000 Index Future Mar 21,0.0713,-22,0.0
FFIN,First Financial Bankshares Inc,0.0712,-22,0.0
GHC,Graham Holdings Co,0.0711000006,-22,0.0
GLD,SPDR Gold Trust,0.0709,-23,0.0
NFJ,"Virtus Divid, Interest & Prem",0.070800001,-23,0.0
00002.HK,CLP Holdings Ltd,0.0707999996,-23,0.0
688036,Shenzhen Transsion Holdings Co Ltd Class A,0.070700005,-23,0.0
AFIN,American Finance Trust Inc Class A,0.0705,-22,0.0
RPD,Rapid7 Inc,0.0704,-22,0.0
BPYU,Brookfield Property REIT Inc,0.070299997,-21,0.0
VDC,Vanguard Consumer Staples ETF,0.070199996,-21,0.0
ICOL,iShares Inc iShares MSCI Colomb,0.070199996,-21,0.0
NESTLEIND.,Nestle India Ltd Shs Dematerialised,0.070199996,-21,0.0
VB,Vanguard Small-Cap ETF,0.0701,-21,0.0
BRKS,Brooks Automation Inc,0.07,-20,0.0
SNY.PA,Sanofi SA ADR,0.07,-20,0.0
SMPL,The Simply Good Foods Co,0.07,-20,0.0
ENGRO,Engro Corp Ltd,0.0699,-19,0.0
LTHM,Livent Corp,0.06989999699999999,-19,0.0
02883,China Oilfield Services Ltd Class H,0.0698,-19,0.0
ICT,International Container Terminal Services Inc,0.0696,-20,0.0
LPLA,LPL Financial Holdings Inc,0.069500003,-20,0.0
MIME,Mimecast Ltd,0.0695,-20,0.0
HUM,Humana Inc,0.0695,-19,0.0
601138,Foxconn Industrial Internet Co Ltd Class A,0.0695,-19,0.0
PKG,Packaging Corp of America,0.069299999,-18,0.0
JW.A,John Wiley & Sons Inc Class A,0.0692,-18,0.0
WDO.TO,Wesdome Gold Mines Ltd,0.0691,-19,0.0
SMG,The Scotts Miracle Gro Co A,0.0691,-19,0.0
IDLV,Invesco S&P International Devel,0.0691,-19,0.0
SCA B,Svenska Cellulosa AB B,0.0691,-19,0.0
EVN.AX,Evolution Mining Ltd,0.0688,-19,0.0
DBE,Invesco DB Energy Fund,0.0688,-19,0.0
VMEO,Vimeo Inc,0.068799997,-19,0.0
ENELAM,Enel Americas SA,0.0687,-19,0.0
FCEL,FuelCell Energy Inc,0.0686,-19,0.0
CC,The Chemours Co,0.068500001,-20,0.0
ALDAR,Aldar Properties PJSC,0.0685,-19,0.0
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,0.0684,-19,0.0
NVS,Novartis AG ADR,0.068399999,-19,0.0
SBV1,Sugar No. 11 Futures Sept21,0.0683,-19,0.0
BRKM5.SA,Braskem SA Participating Preferred,0.06820000000000001,-20,0.0
JUVE.MI,Juventus Football Club SpA,0.0681,-20,0.0
RF.PA,Eurazeo SE,0.0681,-20,0.0
AC,Ayala Corporation,0.068,-20,0.0
FSLY,Fastly Inc,0.067900001,-21,0.0
USBPM,U.S. Bancorp Shs Repr 1/1000th Non Cum Perp Pfd Shs Series-F,0.0678999995,-22,0.0
BNL,Broadstone Net Lease Inc Ordinary Shares,0.0678,-22,0.0
MOS,The Mosaic Co,0.0677,-22,0.0
DBB,Invesco DB Base Metals Fund,0.0677,-22,0.0
SKY,Skyline Champion Corp,0.067600004,-22,0.0
ED,Consolidated Edison Inc,0.0676,-22,0.0
CALX,Calix Inc,0.06759999900000001,-22,0.0
009830.KS,Hanwha Solutions Corp,0.067499999,-22,0.0
ATL.MI,Atlantia SpA,0.067400002,-22,0.0
ABEV3.SA,Ambev SA,0.0674,-22,0.0
1023,CIMB Group Holdings Bhd,0.0673,-22,0.0
BRO,Brown & Brown Inc,0.0672,-22,0.0
ARGX,argenx SE,0.0671,-22,0.0
IIVI,II-VI Inc,0.066900001,-23,0.0
MTH,Meritage Homes Corp,0.0669,-23,0.0
LSCC,Lattice Semiconductor Corp,0.0668000011,-23,0.0
CTAS,Cintas Corp,0.066800001,-23,0.0
SOLN,Southern Co Unit - Series A (2019),0.066800001,-23,0.0
AYI,Acuity Brands Inc,0.0668,-23,0.0
IWP,iShares Russell Midcap Growth E,0.0668,-23,0.0
ANG.JO,Anglogold Ashanti Ltd,0.066799998,-23,0.0
002812,Yunnan Energy New Material Co Ltd A,0.066700004,-23,0.0
00358,Jiangxi Copper Co Ltd Class H,0.0666,-23,0.0
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,0.066599995,-23,0.0
AFLT,Aeroflot Russian Airlines PJSC,0.066599995,-23,0.0
03800,GCL-Poly Energy Holdings Ltd,0.066500001,-23,0.0
600392,Shenghe Resources Holding Co Ltd,0.0664,-23,0.0
EXPI,eXp World Holdings Inc,0.0663,-23,0.0
CLH,Clean Harbors Inc,0.0662,-23,0.0
TREX,Trex Co Inc,0.066099997,-23,0.0
532898.BO,Power Grid Corp Of India Ltd,0.066000001,-23,0.0
UI,Ubiquiti Inc,0.066,-23,0.0
PCH,PotlatchDeltic Corp,0.066,-23,0.0
MKTX,MarketAxess Holdings Inc,0.0659,-23,0.0
FUL,H.B. Fuller Co,0.0659,-23,0.0
CBOM,Credit Bank of Moscow PJSC,0.0659,-22,0.0
HRB,H&R Block Inc,0.0659,-22,0.0
8953,Japan Metropolitan Fund Investment Corp,0.065800001,-21,0.0
IGLB,iShares 10  Year Investment Gra,0.065799996,-21,0.0
MQY,BlackRock MuniYield Quality,0.0657,-20,0.0
DESP.SA,Despegar.com Corp,0.06569999800000001,-20,0.0
PSCT,Invesco S&P SmallCap Informatio,0.0656,-20,0.0
ZNU21.DE,10 Year Treasury Note Future Sept 21,0.0655,-20,0.0
SBIN.BO,State Bank of India,0.065400002,-21,0.0
LVS,Las Vegas Sands Corp,0.0653,-21,0.0
4755,Rakuten Group Inc,0.0653,-21,0.0
EPRT,Essential Properties Realty Trust Inc,0.065299999,-21,0.0
TKR,The Timken Co,0.06509999899999999,-21,0.0
AHT.L,Ashtead Group PLC,0.065,-21,0.0
ENI.MI,Eni SpA,0.065,-21,0.0
ASAN,Asana Inc Ordinary Shares - Class A,0.0649999996,-21,0.0
KESKOB,Kesko Oyj Class B,0.064900003,-21,0.0
CNPPB,CenterPoint Energy Inc 7% PRF CONVERT 01/09/2021 USD 1000 - Ser B (1/20th i,0.064900001,-21,0.0
AON,Aon PLC,0.0649,-21,0.0
