Bigram,Name,SumWeights,DiffEntries,DiffValue
"('00992', 'US.MI')","('Lenovo Group Ltd', 'UnipolSai SPA Az nom post raggruppamento')",0.0212,New,New
"('CMG', 'MTCH')","('Chipotle Mexican Grill Inc', 'Match Group Inc')",0.0212,New,New
"('BBVA.BC', 'SPG')","('Banco Bilbao Vizcaya Argentaria SA', 'Simon Property Group Inc')",0.021199999,New,New
"('CMG', 'PINS')","('Chipotle Mexican Grill Inc', 'Pinterest Inc')",0.0211,New,New
"('GE', 'GS')","('General Electric Co', 'Goldman Sachs Group Inc')",0.0210999995,New,New
"('00006.HK', 'ACS.BC')","('Power Assets Holdings Ltd', 'ACS Actividades de Construccion y Servicios SA')",0.021099999,New,New
"('MTCH', 'VEEV')","('Match Group Inc', 'Veeva Systems Inc Class A')",0.020999999999999998,New,New
"('MTCH', 'PLTR')","('Match Group Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.020999999999999998,New,New
"('CMG', 'PLTR')","('Chipotle Mexican Grill Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.020999999999999998,New,New
"('00006.HK', 'HLAG.DE')","('Power Assets Holdings Ltd', 'Hapag-Lloyd AG')",0.020999999,New,New
"('COP', 'GE')","('ConocoPhillips', 'General Electric Co')",0.020900000000000002,New,New
"('00006.HK', 'MB.MI')","('Power Assets Holdings Ltd', 'Mediobanca SpA')",0.020900000000000002,New,New
"('PINS', 'VEEV')","('Pinterest Inc', 'Veeva Systems Inc Class A')",0.020900000000000002,New,New
"('PINS', 'PLTR')","('Pinterest Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.020900000000000002,New,New
"('MTN.JO', 'SPG')","('MTN Group Ltd', 'Simon Property Group Inc')",0.020899999000000002,New,New
"('PLTR', 'VEEV')","('Palantir Technologies Inc Ordinary Shares - Class A', 'Veeva Systems Inc Class A')",0.0208,New,New
"('BBVA.BC', 'GLE.PA')","('Banco Bilbao Vizcaya Argentaria SA', 'Societe Generale SA')",0.0207,New,New
"('BBVA.BC', 'HWM')","('Banco Bilbao Vizcaya Argentaria SA', 'Howmet Aerospace Inc')",0.0207,New,New
"('LULU', 'MTCH')","('Lululemon Athletica Inc', 'Match Group Inc')",0.0207,New,New
"('CMG', 'LULU')","('Chipotle Mexican Grill Inc', 'Lululemon Athletica Inc')",0.0207,New,New
"('DXCM', 'MTCH')","('DexCom Inc', 'Match Group Inc')",0.0206,New,New
"('LULU', 'PINS')","('Lululemon Athletica Inc', 'Pinterest Inc')",0.0206,New,New
"('CMG', 'DXCM')","('Chipotle Mexican Grill Inc', 'DexCom Inc')",0.0206,New,New
"('LULU', 'VEEV')","('Lululemon Athletica Inc', 'Veeva Systems Inc Class A')",0.020499999999999997,New,New
"('LULU', 'PLTR')","('Lululemon Athletica Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.020499999999999997,New,New
"('BBVA.BC', 'GS')","('Banco Bilbao Vizcaya Argentaria SA', 'Goldman Sachs Group Inc')",0.020499999499999998,New,New
"('GLE.PA', 'MTN.JO')","('Societe Generale SA', 'MTN Group Ltd')",0.0204,New,New
"('HWM', 'MTN.JO')","('Howmet Aerospace Inc', 'MTN Group Ltd')",0.0204,New,New
"('BBVA.BC', 'WFC')","('Banco Bilbao Vizcaya Argentaria SA', 'Wells Fargo & Co')",0.0204,New,New
"('DXCM', 'VEEV')","('DexCom Inc', 'Veeva Systems Inc Class A')",0.0204,New,New
"('DXCM', 'PLTR')","('DexCom Inc', 'Palantir Technologies Inc Ordinary Shares - Class A')",0.0204,New,New
"('BBVA.BC', 'COP')","('Banco Bilbao Vizcaya Argentaria SA', 'ConocoPhillips')",0.0203,New,New
"('00006.HK', 'TEL2 B')","('Power Assets Holdings Ltd', 'Tele2 AB B')",0.020299999,New,New
"('GS', 'MTN.JO')","('Goldman Sachs Group Inc', 'MTN Group Ltd')",0.0201999995,New,New
"('MTN.JO', 'WFC')","('MTN Group Ltd', 'Wells Fargo & Co')",0.0201,New,New
"('GLE.PA', 'SPG')","('Societe Generale SA', 'Simon Property Group Inc')",0.020099999,New,New
"('HWM', 'SPG')","('Howmet Aerospace Inc', 'Simon Property Group Inc')",0.020099999,New,New
"('COP', 'MTN.JO')","('ConocoPhillips', 'MTN Group Ltd')",0.02,New,New
"('SPG', 'WFC')","('Simon Property Group Inc', 'Wells Fargo & Co')",0.019799999,New,New
"('00992', 'SLA.L')","('Lenovo Group Ltd', 'Standard Life Aberdeen PLC')",0.019700000000000002,New,New
"('ADM.L', 'US.MI')","('Admiral Group PLC', 'UnipolSai SPA Az nom post raggruppamento')",0.019700000000000002,New,New
"('COP', 'SPG')","('ConocoPhillips', 'Simon Property Group Inc')",0.019699999000000003,New,New
"('GLE.PA', 'HWM')","('Societe Generale SA', 'Howmet Aerospace Inc')",0.0196,New,New
"('00992', 'HLAG.DE')","('Lenovo Group Ltd', 'Hapag-Lloyd AG')",0.0194,New,New
"('GLE.PA', 'GS')","('Societe Generale SA', 'Goldman Sachs Group Inc')",0.0193999995,New,New
"('GS', 'HWM')","('Goldman Sachs Group Inc', 'Howmet Aerospace Inc')",0.0193999995,New,New
"('00992', 'MB.MI')","('Lenovo Group Ltd', 'Mediobanca SpA')",0.019300001,New,New
"('GLE.PA', 'WFC')","('Societe Generale SA', 'Wells Fargo & Co')",0.019299999999999998,New,New
"('HWM', 'WFC')","('Howmet Aerospace Inc', 'Wells Fargo & Co')",0.019299999999999998,New,New
"('COP', 'GLE.PA')","('ConocoPhillips', 'Societe Generale SA')",0.019200000000000002,New,New
"('COP', 'HWM')","('ConocoPhillips', 'Howmet Aerospace Inc')",0.019200000000000002,New,New
"('COP', 'WFC')","('ConocoPhillips', 'Wells Fargo & Co')",0.0189,New,New
"('00992', 'TEL2 B')","('Lenovo Group Ltd', 'Tele2 AB B')",0.0187,New,New
"('ADM.L', 'SLA.L')","('Admiral Group PLC', 'Standard Life Aberdeen PLC')",0.0182,New,New
"('SLA.L', 'US.MI')","('Standard Life Aberdeen PLC', 'UnipolSai SPA Az nom post raggruppamento')",0.018099999999999998,New,New
"('ACS.BC', 'ADM.L')","('ACS Actividades de Construccion y Servicios SA', 'Admiral Group PLC')",0.018000000000000002,New,New
"('ADM.L', 'HLAG.DE')","('Admiral Group PLC', 'Hapag-Lloyd AG')",0.0179,New,New
"('ACS.BC', 'US.MI')","('ACS Actividades de Construccion y Servicios SA', 'UnipolSai SPA Az nom post raggruppamento')",0.0179,New,New
"('ADM.L', 'MB.MI')","('Admiral Group PLC', 'Mediobanca SpA')",0.017800001000000003,New,New
"('HLAG.DE', 'US.MI')","('Hapag-Lloyd AG', 'UnipolSai SPA Az nom post raggruppamento')",0.0178,New,New
"('MB.MI', 'US.MI')","('Mediobanca SpA', 'UnipolSai SPA Az nom post raggruppamento')",0.017700001,New,New
"('ADM.L', 'TEL2 B')","('Admiral Group PLC', 'Tele2 AB B')",0.0172,New,New
"('TEL2 B', 'US.MI')","('Tele2 AB B', 'UnipolSai SPA Az nom post raggruppamento')",0.0171,New,New
"('ACS.BC', 'SLA.L')","('ACS Actividades de Construccion y Servicios SA', 'Standard Life Aberdeen PLC')",0.016399999999999998,New,New
"('HLAG.DE', 'SLA.L')","('Hapag-Lloyd AG', 'Standard Life Aberdeen PLC')",0.016300000000000002,New,New
"('MB.MI', 'SLA.L')","('Mediobanca SpA', 'Standard Life Aberdeen PLC')",0.016200001,New,New
"('ACS.BC', 'HLAG.DE')","('ACS Actividades de Construccion y Servicios SA', 'Hapag-Lloyd AG')",0.0161,New,New
"('ACS.BC', 'MB.MI')","('ACS Actividades de Construccion y Servicios SA', 'Mediobanca SpA')",0.016000001,New,New
"('HLAG.DE', 'MB.MI')","('Hapag-Lloyd AG', 'Mediobanca SpA')",0.015900001,New,New
"('SLA.L', 'TEL2 B')","('Standard Life Aberdeen PLC', 'Tele2 AB B')",0.0156,New,New
"('ACS.BC', 'TEL2 B')","('ACS Actividades de Construccion y Servicios SA', 'Tele2 AB B')",0.0154,New,New
"('HLAG.DE', 'TEL2 B')","('Hapag-Lloyd AG', 'Tele2 AB B')",0.015300000000000001,New,New
"('MB.MI', 'TEL2 B')","('Mediobanca SpA', 'Tele2 AB B')",0.015200001000000001,New,New
"('LQDT', 'SSTK')","('Liquidity Services Inc', 'Shutterstock Inc')",0.013100000300000001,New,New
"('LQDT', 'PLXS')","('Liquidity Services Inc', 'Plexus Corp')",0.0127000003,New,New
"('INFO', 'TWTR')","('IHS Markit Ltd', 'Twitter Inc')",0.0126999998,New,New
"('LQDT', 'VG')","('Liquidity Services Inc', 'Vonage Holdings Corp')",0.0126000001,New,New
"('INFO', 'MRVL')","('IHS Markit Ltd', 'Marvell Technology Inc')",0.0125000002,New,New
"('PRU', 'TWTR')","('Prudential Financial Inc', 'Twitter Inc')",0.0125,New,New
"('ALXN', 'TWTR')","('Alexion Pharmaceuticals Inc', 'Twitter Inc')",0.0125,New,New
"('EHTH', 'LQDT')","('eHealth Inc', 'Liquidity Services Inc')",0.0124000003,New,New
"('PLXS', 'SSTK')","('Plexus Corp', 'Shutterstock Inc')",0.012400000000000001,New,New
"('MPC', 'TWTR')","('Marathon Petroleum Corp', 'Twitter Inc')",0.0124,New,New
"('MRVL', 'PRU')","('Marvell Technology Inc', 'Prudential Financial Inc')",0.0123000004,New,New
"('LQDT', 'SANM')","('Liquidity Services Inc', 'Sanmina Corp')",0.012300000299999999,New,New
"('SSTK', 'VG')","('Shutterstock Inc', 'Vonage Holdings Corp')",0.0122999998,New,New
"('PSX', 'TWTR')","('Phillips 66', 'Twitter Inc')",0.0121,New,New
"('EHTH', 'SSTK')","('eHealth Inc', 'Shutterstock Inc')",0.0121,New,New
"('IFF', 'TWTR')","('International Flavors & Fragrances Inc', 'Twitter Inc')",0.012,New,New
"('SANM', 'SSTK')","('Sanmina Corp', 'Shutterstock Inc')",0.012,New,New
"('PLXS', 'VG')","('Plexus Corp', 'Vonage Holdings Corp')",0.0118999998,New,New
"('MSI', 'TWTR')","('Motorola Solutions Inc', 'Twitter Inc')",0.0118999997,New,New
"('AFL', 'TWTR')","('Aflac Inc', 'Twitter Inc')",0.0118999997,New,New
"('CPK', 'LQDT')","('Chesapeake Utilities Corp', 'Liquidity Services Inc')",0.0118,New,New
"('AWR', 'LQDT')","('American States Water Co', 'Liquidity Services Inc')",0.011700000299999999,New,New
"('AFL', 'MRVL')","('Aflac Inc', 'Marvell Technology Inc')",0.0117000001,New,New
"('EHTH', 'PLXS')","('eHealth Inc', 'Plexus Corp')",0.0117,New,New
"('LQDT', 'NWN')","('Liquidity Services Inc', 'Northwest Natural Holding Co')",0.0116000003,New,New
"('AVA', 'LQDT')","('Avista Corp', 'Liquidity Services Inc')",0.0116000003,New,New
"('PLXS', 'SANM')","('Plexus Corp', 'Sanmina Corp')",0.0116,New,New
"('INFO', 'PRU')","('IHS Markit Ltd', 'Prudential Financial Inc')",0.0115999998,New,New
"('ALXN', 'INFO')","('Alexion Pharmaceuticals Inc', 'IHS Markit Ltd')",0.0115999998,New,New
"('EHTH', 'VG')","('eHealth Inc', 'Vonage Holdings Corp')",0.0115999998,New,New
"('INFO', 'MPC')","('IHS Markit Ltd', 'Marathon Petroleum Corp')",0.0114999998,New,New
"('SANM', 'VG')","('Sanmina Corp', 'Vonage Holdings Corp')",0.0114999998,New,New
"('CPK', 'SSTK')","('Chesapeake Utilities Corp', 'Shutterstock Inc')",0.0114999997,New,New
"('ALXN', 'PRU')","('Alexion Pharmaceuticals Inc', 'Prudential Financial Inc')",0.0114,New,New
"('AWR', 'SSTK')","('American States Water Co', 'Shutterstock Inc')",0.0114,New,New
"('NWN', 'SSTK')","('Northwest Natural Holding Co', 'Shutterstock Inc')",0.011300000000000001,New,New
"('AVA', 'SSTK')","('Avista Corp', 'Shutterstock Inc')",0.011300000000000001,New,New
"('EHTH', 'SANM')","('eHealth Inc', 'Sanmina Corp')",0.011300000000000001,New,New
"('INFO', 'PSX')","('IHS Markit Ltd', 'Phillips 66')",0.011199999799999999,New,New
"('IFF', 'INFO')","('International Flavors & Fragrances Inc', 'IHS Markit Ltd')",0.0110999998,New,New
"('CPK', 'PLXS')","('Chesapeake Utilities Corp', 'Plexus Corp')",0.0110999997,New,New
"('PRU', 'PSX')","('Prudential Financial Inc', 'Phillips 66')",0.011,New,New
"('AWR', 'PLXS')","('American States Water Co', 'Plexus Corp')",0.011,New,New
"('INFO', 'MSI')","('IHS Markit Ltd', 'Motorola Solutions Inc')",0.0109999995,New,New
"('AFL', 'INFO')","('Aflac Inc', 'IHS Markit Ltd')",0.0109999995,New,New
"('CPK', 'VG')","('Chesapeake Utilities Corp', 'Vonage Holdings Corp')",0.0109999995,New,New
"('IFF', 'PRU')","('International Flavors & Fragrances Inc', 'Prudential Financial Inc')",0.0109,New,New
"('NWN', 'PLXS')","('Northwest Natural Holding Co', 'Plexus Corp')",0.0109,New,New
"('AVA', 'PLXS')","('Avista Corp', 'Plexus Corp')",0.0109,New,New
"('AWR', 'VG')","('American States Water Co', 'Vonage Holdings Corp')",0.0108999998,New,New
"('NWN', 'VG')","('Northwest Natural Holding Co', 'Vonage Holdings Corp')",0.0107999998,New,New
"('AVA', 'VG')","('Avista Corp', 'Vonage Holdings Corp')",0.0107999998,New,New
"('MSI', 'PRU')","('Motorola Solutions Inc', 'Prudential Financial Inc')",0.0107999997,New,New
"('AFL', 'PRU')","('Aflac Inc', 'Prudential Financial Inc')",0.0107999997,New,New
"('AFL', 'ALXN')","('Aflac Inc', 'Alexion Pharmaceuticals Inc')",0.0107999997,New,New
"('CPK', 'EHTH')","('Chesapeake Utilities Corp', 'eHealth Inc')",0.0107999997,New,New
"('AWR', 'EHTH')","('American States Water Co', 'eHealth Inc')",0.010700000000000001,New,New
"('CPK', 'SANM')","('Chesapeake Utilities Corp', 'Sanmina Corp')",0.0106999997,New,New
"('EHTH', 'NWN')","('eHealth Inc', 'Northwest Natural Holding Co')",0.0106,New,New
"('AVA', 'EHTH')","('Avista Corp', 'eHealth Inc')",0.0106,New,New
"('AWR', 'SANM')","('American States Water Co', 'Sanmina Corp')",0.0106,New,New
"('NWN', 'SANM')","('Northwest Natural Holding Co', 'Sanmina Corp')",0.010499999999999999,New,New
"('AVA', 'SANM')","('Avista Corp', 'Sanmina Corp')",0.010499999999999999,New,New
"('AFL', 'MSI')","('Aflac Inc', 'Motorola Solutions Inc')",0.0101999994,New,New
"('CPK', 'NWN')","('Chesapeake Utilities Corp', 'Northwest Natural Holding Co')",0.0099999997,New,New
"('AWR', 'NWN')","('American States Water Co', 'Northwest Natural Holding Co')",0.009899999999999999,New,New
"('AVA', 'NWN')","('Avista Corp', 'Northwest Natural Holding Co')",0.0098,New,New
"('IDXX', 'TWTR')","('IDEXX Laboratories Inc', 'Twitter Inc')",0.0095999996,New,New
"('MRVL', 'ROKU')","('Marvell Technology Inc', 'Roku Inc Class A')",0.0089,New,New
"('IQV', 'TWTR')","('IQVIA Holdings Inc', 'Twitter Inc')",0.0088999998,New,New
"('IQV', 'ROKU')","('IQVIA Holdings Inc', 'Roku Inc Class A')",0.0088,New,New
"('IDXX', 'TROW')","('IDEXX Laboratories Inc', 'T. Rowe Price Group Inc')",0.0087999998,New,New
"('A', 'TWTR')","('Agilent Technologies Inc', 'Twitter Inc')",0.0087999998,New,New
"('A', 'DOCU')","('Agilent Technologies Inc', 'DocuSign Inc')",0.0087999998,New,New
"('TROW', 'TWTR')","('T. Rowe Price Group Inc', 'Twitter Inc')",0.0087999998,New,New
"('DOCU', 'TROW')","('DocuSign Inc', 'T. Rowe Price Group Inc')",0.0087999998,New,New
"('A', 'ROKU')","('Agilent Technologies Inc', 'Roku Inc Class A')",0.0087,New,New
"('ROKU', 'TROW')","('Roku Inc Class A', 'T. Rowe Price Group Inc')",0.0087,New,New
"('IDXX', 'TT')","('IDEXX Laboratories Inc', 'Trane Technologies PLC')",0.0086999998,New,New
"('CMG', 'TWTR')","('Chipotle Mexican Grill Inc', 'Twitter Inc')",0.0086999998,New,New
"('TT', 'TWTR')","('Trane Technologies PLC', 'Twitter Inc')",0.0086999998,New,New
"('DOCU', 'TT')","('DocuSign Inc', 'Trane Technologies PLC')",0.0086999998,New,New
"('ROKU', 'TT')","('Roku Inc Class A', 'Trane Technologies PLC')",0.0086,New,New
"('A', 'MRVL')","('Agilent Technologies Inc', 'Marvell Technology Inc')",0.008199999999999999,New,New
"('MRVL', 'TROW')","('Marvell Technology Inc', 'T. Rowe Price Group Inc')",0.008199999999999999,New,New
"('MRVL', 'TT')","('Marvell Technology Inc', 'Trane Technologies PLC')",0.0081,New,New
"('A', 'IQV')","('Agilent Technologies Inc', 'IQVIA Holdings Inc')",0.0081,New,New
"('IQV', 'TROW')","('IQVIA Holdings Inc', 'T. Rowe Price Group Inc')",0.0081,New,New
"('IQV', 'TT')","('IQVIA Holdings Inc', 'Trane Technologies PLC')",0.008,New,New
"('A', 'CMG')","('Agilent Technologies Inc', 'Chipotle Mexican Grill Inc')",0.0079,New,New
"('A', 'TT')","('Agilent Technologies Inc', 'Trane Technologies PLC')",0.0079,New,New
"('CMG', 'TROW')","('Chipotle Mexican Grill Inc', 'T. Rowe Price Group Inc')",0.0079,New,New
"('TROW', 'TT')","('T. Rowe Price Group Inc', 'Trane Technologies PLC')",0.0079,New,New
"('CMG', 'TT')","('Chipotle Mexican Grill Inc', 'Trane Technologies PLC')",0.0078,New,New
